"seqnames","start","end","width","strand"
"chr1","101180196","101209601","29406","+"
"chr1","102263123","102467790","204668","-"
"chr1","102263123","102467790","204668","-"
"chr1","102263123","102467790","204668","-"
"chr1","102263123","102467790","204668","-"
"chr1","103337023","103579052","242030","-"
"chr1","103337023","103579052","242030","-"
"chr1","103337023","103579052","242030","-"
"chr1","103337023","103579052","242030","-"
"chr1","104063578","104102859","39282","+"
"chr1","104193141","104212173","19033","+"
"chr1","104193302","104212173","18872","+"
"chr1","104193325","104212172","18848","+"
"chr1","104193303","104212172","18870","+"
"chr1","108108782","108236126","127345","-"
"chr1","108108782","108512545","403764","-"
"chr1","108502065","108542229","40165","+"
"chr1","109829987","109854663","24677","-"
"chr1","109507838","109589850","82013","-"
"chr1","109651585","109754403","102819","+"
"chr1","109507838","109589850","82013","-"
"chr1","109651585","109754403","102819","+"
"chr1","109284285","109357148","72864","+"
"chr1","109651585","109754403","102819","+"
"chr1","109507838","109589850","82013","-"
"chr1","109414603","109478044","63442","+"
"chr1","109829987","109854663","24677","-"
"chr1","110225418","110241367","15950","+"
"chr1","110876945","110894303","17359","+"
"chr1","110225418","110241367","15950","+"
"chr1","110748336","110781674","33339","+"
"chr1","110876945","110894303","17359","+"
"chr1","110748336","110781674","33339","+"
"chr1","110748336","110781674","33339","+"
"chr1","111654954","111687838","32885","-"
"chr1","112020970","112111597","90628","-"
"chr1","112933800","113008786","74987","+"
"chr1","113079413","113167040","87628","-"
"chr1","113061141","113167040","105900","-"
"chr1","113061141","113167040","105900","-"
"chr1","113061141","113167040","105900","-"
"chr1","112313454","112536777","223324","-"
"chr1","112313454","112536777","223324","-"
"chr1","113928475","114233545","305071","+"
"chr1","113610831","113672342","61512","+"
"chr1","113928475","114233545","305071","+"
"chr1","113357791","113398265","40475","-"
"chr1","115122196","115217732","95537","-"
"chr1","114626914","114701472","74559","-"
"chr1","114930399","115058781","128383","-"
"chr1","114930399","115058781","128383","-"
"chr1","115122196","115217732","95537","-"
"chr1","114394257","114448859","54603","+"
"chr1","114414436","114435169","20734","-"
"chr1","114626914","114700062","73149","-"
"chr1","115392424","115542990","150567","+"
"chr1","116237626","116316426","78801","-"
"chr1","115823537","115885857","62321","-"
"chr1","115585633","115637121","51489","-"
"chr1","115392424","115542990","150567","+"
"chr1","115392424","115542990","150567","+"
"chr1","115392424","115542990","150567","+"
"chr1","117112020","117214578","102559","-"
"chr1","116514119","116617675","103557","+"
"chr1","116910795","116952396","41602","+"
"chr1","117292086","117316851","24766","+"
"chr1","117112020","117215377","103358","-"
"chr1","117539372","117584173","44802","+"
"chr1","117539372","117584173","44802","+"
"chr1","117905085","118073320","168236","+"
"chr1","117539372","117584173","44802","+"
"chr1","117539372","117584173","44802","+"
"chr1","117681209","117758582","77374","-"
"chr1","117681209","117758582","77374","-"
"chr1","117681209","117758582","77374","-"
"chr1","117681209","117758582","77374","-"
"chr1","117681209","117751458","70250","-"
"chr1","117563104","117607112","44009","-"
"chr1","118491288","118732848","241561","-"
"chr1","119568839","119688295","119457","-"
"chr1","119906402","119941751","35350","+"
"chr1","119906402","119941751","35350","+"
"chr1","119568839","119688295","119457","-"
"chr1","121102152","121134827","32676","+"
"chr1","121097017","121144765","47749","-"
"chr1","120834005","120860681","26677","+"
"chr1","144293164","144345759","52596","-"
"chr1","144293164","144345759","52596","-"
"chr1","144293164","144345759","52596","-"
"chr1","144293164","144346756","53593","-"
"chr1","144295468","144346077","50610","-"
"chr1","144295468","144346077","50610","-"
"chr1","144295468","144346077","50610","-"
"chr1","144846424","145000033","153610","-"
"chr1","144946761","145081186","134426","-"
"chr1","145472067","145506669","34603","+"
"chr1","144846424","145000033","153610","-"
"chr1","144946761","145000082","53322","-"
"chr1","144846424","145044995","198572","-"
"chr1","144946761","145002111","55351","-"
"chr1","145605990","145694005","88016","+"
"chr1","145204113","145291270","87158","+"
"chr1","145091407","145121997","30591","+"
"chr1","145284770","145375303","90534","+"
"chr1","144946761","145000033","53273","-"
"chr1","144885591","145000033","114443","-"
"chr1","146650884","146702230","51347","-"
"chr1","146652840","146702230","49391","-"
"chr1","146652840","146702230","49391","-"
"chr1","146368857","146472639","103783","+"
"chr1","145822205","146472743","650539","+"
"chr1","147395506","147470753","75248","+"
"chr1","147008271","147103020","94750","+"
"chr1","146848914","146994699","145786","-"
"chr1","147420567","147470755","50189","+"
"chr1","147569323","147629469","60147","-"
"chr1","147569323","147613092","43770","-"
"chr1","147569323","147629469","60147","-"
"chr1","147569323","147629469","60147","-"
"chr1","149282130","149296743","14614","+"
"chr1","149548003","149558787","10785","+"
"chr1","149548003","149558662","10660","+"
"chr1","149282451","149296743","14293","+"
"chr1","149274476","149296742","22267","+"
"chr1","149548003","149558787","10785","+"
"chr1","150589599","150607098","17500","-"
"chr1","150590754","150607098","16345","-"
"chr1","150034350","150122505","88156","+"
"chr1","150697672","150743433","45762","-"
"chr1","150331990","150454041","122052","+"
"chr1","150594522","150607098","12577","-"
"chr1","150454840","150485085","30246","+"
"chr1","150697672","150743433","45762","-"
"chr1","150590754","150607098","16345","-"
"chr1","150589599","150607098","17500","-"
"chr1","150034725","150122505","87781","+"
"chr1","150034725","150122505","87781","+"
"chr1","150034725","150122505","87781","+"
"chr1","150454840","150485085","30246","+"
"chr1","150454840","150485085","30246","+"
"chr1","150454840","150485085","30246","+"
"chr1","150454840","150485085","30246","+"
"chr1","150034350","150122505","88156","+"
"chr1","151507781","151561059","53279","+"
"chr1","151579662","151676559","96898","+"
"chr1","151370200","151436941","66742","-"
"chr1","151370200","151436941","66742","-"
"chr1","151249791","151269381","19591","+"
"chr1","151507781","151561059","53279","+"
"chr1","151370200","151436941","66742","-"
"chr1","151370200","151436941","66742","-"
"chr1","151773547","151809348","35802","-"
"chr1","151370200","151419681","49482","-"
"chr1","151773547","151803553","30007","-"
"chr1","152280935","152344168","63234","+"
"chr1","153772203","153900451","128249","-"
"chr1","153960168","154132592","172425","-"
"chr1","153960168","154132592","172425","-"
"chr1","153601458","153623782","22325","+"
"chr1","153601458","153623782","22325","+"
"chr1","153601458","153623782","22325","+"
"chr1","154372669","154446926","74258","+"
"chr1","154911559","154933567","22009","-"
"chr1","154372669","154415561","42893","+"
"chr1","154664942","154847754","182813","-"
"chr1","155046348","155065014","18667","+"
"chr1","154664942","154847754","182813","-"
"chr1","154664942","154837338","172397","-"
"chr1","154372669","154446926","74258","+"
"chr1","156090908","156114880","23973","+"
"chr1","156047337","156112657","65321","+"
"chr1","155824260","155859990","35731","+"
"chr1","155574961","155589758","14798","+"
"chr1","155574961","155589758","14798","+"
"chr1","156079461","156114880","35420","+"
"chr1","156090908","156112657","21750","+"
"chr1","155300052","155537324","237273","-"
"chr1","155574961","155589758","14798","+"
"chr1","156079461","156114880","35420","+"
"chr1","156079461","156114880","35420","+"
"chr1","155574979","155589616","14638","+"
"chr1","156079461","156112657","33197","+"
"chr1","155574961","155589758","14798","+"
"chr1","155574961","155589758","14798","+"
"chr1","155574961","155589758","14798","+"
"chr1","155574961","155589758","14798","+"
"chr1","155991958","156137001","145044","-"
"chr1","156490197","156547396","57200","-"
"chr1","156885424","156907880","22457","+"
"chr1","156732274","156775609","43336","+"
"chr1","157538539","157572870","34332","-"
"chr1","157795704","157816634","20931","-"
"chr1","158575496","158661506","86011","-"
"chr1","158974682","159029945","55264","+"
"chr1","158974682","159029945","55264","+"
"chr1","160002257","160045051","42795","-"
"chr1","159891829","159920386","28558","-"
"chr1","159891829","159920386","28558","-"
"chr1","160253377","160318354","64978","-"
"chr1","160155285","160176676","21392","+"
"chr1","159765301","159791047","25747","+"
"chr1","160253377","160318354","64978","-"
"chr1","159767173","159791047","23875","+"
"chr1","160794950","160837692","42743","-"
"chr1","160794950","160837692","42743","-"
"chr1","160794950","160837692","42743","-"
"chr1","161065346","161092866","27521","-"
"chr1","162034581","162344813","310233","+"
"chr1","162034581","162344813","310233","+"
"chr1","161731034","161938860","207827","+"
"chr1","163286723","163330553","43831","+"
"chr1","162597228","162755247","158020","+"
"chr1","163286723","163330553","43831","+"
"chr1","163107089","163296581","189493","-"
"chr1","162597228","162755247","158020","+"
"chr1","165166104","165330478","164375","-"
"chr1","165365159","165419592","54434","-"
"chr1","165365159","165419592","54434","-"
"chr1","165441079","165556341","115263","-"
"chr1","165401165","165419592","18428","-"
"chr1","165166104","165330952","164849","-"
"chr1","165791732","165885855","94124","+"
"chr1","166034256","166140958","106703","-"
"chr1","166568153","166599473","31321","+"
"chr1","167293281","167401582","108302","+"
"chr1","167185066","167401582","216517","+"
"chr1","166953326","166996449","43124","+"
"chr1","166939819","166996449","56631","+"
"chr1","167594474","167680486","86013","+"
"chr1","166953326","166996449","43124","+"
"chr1","167185066","167401582","216517","+"
"chr1","167185123","167401582","216460","+"
"chr1","167900797","168050083","149287","+"
"chr1","167880913","167911307","30395","-"
"chr1","168143083","168176351","33269","+"
"chr1","168659695","168703442","43748","-"
"chr1","167900797","168050083","149287","+"
"chr1","167900797","168050083","149287","+"
"chr1","167900797","168050083","149287","+"
"chr1","167880913","167911307","30395","-"
"chr1","167880913","167910439","29527","-"
"chr1","169332194","169370780","38587","+"
"chr1","169070947","169106960","36014","+"
"chr1","169096768","169342201","245434","-"
"chr1","169096768","169342201","245434","-"
"chr1","169096768","169342201","245434","-"
"chr1","168868143","169061243","193101","-"
"chr1","170628313","170713541","85229","+"
"chr1","170628313","170713541","85229","+"
"chr1","169885470","170048879","163410","-"
"chr1","169885470","170043056","157587","-"
"chr1","169885470","170048879","163410","-"
"chr1","170110188","170141923","31736","+"
"chr1","169885470","170048879","163410","-"
"chr1","171278486","171316223","37738","+"
"chr1","171664296","171716379","52084","-"
"chr1","171664296","171716379","52084","-"
"chr1","171664296","171716379","52084","-"
"chr1","171149388","171186822","37435","+"
"chr1","173199199","173451294","252096","-"
"chr1","173464604","173577233","112630","-"
"chr1","173788797","173832682","43886","+"
"chr1","173895352","173967210","71859","-"
"chr1","174123552","174932327","808776","+"
"chr1","174963892","174986163","22272","+"
"chr1","174838524","174932327","93804","+"
"chr1","174839656","174932327","92672","+"
"chr1","174764035","174969445","205411","+"
"chr1","174963571","174986163","22593","+"
"chr1","175286935","175717752","430818","-"
"chr1","176832954","177139040","306087","-"
"chr1","176427307","176665341","238035","+"
"chr1","176821441","177139040","317600","-"
"chr1","176427307","176816970","389664","+"
"chr1","176825200","177139040","313841","-"
"chr1","177970275","178012142","41868","-"
"chr1","178689282","178895977","206696","+"
"chr1","178305606","178453648","148043","+"
"chr1","179063462","179203819","140358","-"
"chr1","179063462","179203819","140358","-"
"chr1","179063462","179203819","140358","-"
"chr1","179063462","179203819","140358","-"
"chr1","179074716","179203819","129104","-"
"chr1","178990074","179050702","60629","+"
"chr1","178689282","178895977","206696","+"
"chr1","179555989","179665407","109419","+"
"chr1","179330107","179528870","198764","+"
"chr1","179555748","179665407","109660","+"
"chr1","179555757","179665407","109651","+"
"chr1","179804102","179851941","47840","-"
"chr1","179823165","179851941","28777","-"
"chr1","180194433","180249188","54756","+"
"chr1","179555757","179665407","109651","+"
"chr1","179804102","179851941","47840","-"
"chr1","179329855","179528870","199016","+"
"chr1","179918908","180089015","170108","+"
"chr1","180596146","180864415","268270","+"
"chr1","180997561","181036074","38514","+"
"chr1","180997561","181036074","38514","+"
"chr1","180596146","180864415","268270","+"
"chr1","180997561","181036074","38514","+"
"chr1","180997561","181036074","38514","+"
"chr1","181447686","181780921","333236","+"
"chr1","181447686","181780921","333236","+"
"chr1","182168080","182288196","120117","-"
"chr1","181447686","181780921","333236","+"
"chr1","182803439","182862117","58679","+"
"chr1","183212372","183279009","66638","-"
"chr1","182987595","183119727","132133","+"
"chr1","182803439","182862117","58679","+"
"chr1","183212372","183392634","180263","-"
"chr1","183600208","183902666","302459","+"
"chr1","184015811","184048344","32534","+"
"chr1","184015811","184048344","32534","+"
"chr1","184015811","184048344","32534","+"
"chr1","184654625","184729041","74417","-"
"chr1","184755159","184948718","193560","-"
"chr1","185121192","185265913","144722","+"
"chr1","185121291","185265913","144623","+"
"chr1","186339890","186395503","55614","+"
"chr1","186339890","186395503","55614","+"
"chr1","186339890","186395503","55614","+"
"chr1","185698683","186165085","466403","+"
"chr1","186193964","186286028","92065","-"
"chr1","186024867","186451655","426789","-"
"chr1","186793032","186963113","170082","+"
"chr1","190589020","190775788","186769","+"
"chr1","190061797","190451759","389963","-"
"chr1","190442390","190455524","13135","+"
"chr1","192122592","192159945","37354","+"
"chr1","193086088","193228942","142855","+"
